Customer_ID,Recency_Days,Frequency_Orders,Monetary_Spend,Category_Diversity,Engagement_Score,Support_Tickets,Discount_Ratio,Return_Rate,Age,Preferred_Channel,Avg_Order_Value,Gender,Churn_Risk_Index
CUST-10203,225,38,7693.561808599976,4,17.81773583102178,10,0.37395027010110893,0.24944379639350867,34,Web,202.46,Female,0.7218
CUST-10204,23,2,396.6291909255969,2,73.91437245604091,0,0.23588424061055538,0.003936504922103623,36,In-Store,198.31,Female,0.098
CUST-10205,127,39,1596.836235453235,3,45.21372734919576,3,0.8204652377401264,0.10775170970430187,31,Web,40.94,Male,0.3844
CUST-10206,164,23,1882.7457813614703,6,32.42566757576059,5,0.30484234878745076,0.18120282781338654,57,In-Store,81.86,Female,0.5165
CUST-10207,363,57,5520.736131437208,6,19.651119120476274,11,0.3150081557405111,0.17405036699053408,46,In-Store,96.86,Female,0.8936
CUST-10208,18,14,1078.8700164523298,3,46.458562045521774,4,0.8393601908111363,0.12507147675553187,37,Web,77.06,Female,0.2502
CUST-10209,18,15,1016.2507833514459,3,63.1144258446014,3,0.7954163583049658,0.07109371364026218,40,Web,67.75,Male,0.1781
CUST-10210,55,38,2319.202212561247,6,83.04968689912931,3,0.31355894498632947,0.07336169313092109,41,Web,61.03,Female,0.1797
CUST-10211,133,33,763.3122631340186,3,47.71001587113564,2,0.9721080678711989,0.16623445351415814,36,Mobile App,23.13,Male,0.3933
CUST-10212,21,44,3036.6452108740177,6,64.39180744921461,3,0.3779096724338259,0.08524847284061575,49,Web,69.01,Female,0.1837
CUST-10213,149,37,1430.7139633689885,3,69.66623111309441,4,0.690363449747636,0.08813205193676794,36,Mobile App,38.67,Male,0.3593
CUST-10214,325,33,4617.729638644176,4,41.54430877511558,9,0.4603126843348631,0.12830543963130747,44,In-Store,139.93,Male,0.7466
CUST-10215,21,2,61.42827425704049,2,50.74855653403152,1,0.2290922101339637,0.02629166026557185,28,Mobile App,30.71,Male,0.1732
CUST-10216,226,58,6720.671451009626,4,32.69972956774829,9,0.45446873976585467,0.2416773053208841,44,Web,115.87,Male,0.6709
CUST-10217,202,32,611.8545003021553,8,16.98004519001229,3,0.14750742429777441,0.26199967437707056,64,Web,19.12,Female,0.6091
CUST-10218,24,47,4683.115615803485,8,87.03639107249279,0,0.08885479070240845,0.014965864189994937,38,Web,99.64,Male,0.0703
CUST-10219,58,38,308.43432940704366,3,41.03645017496935,1,0.6834005351879819,0.09979454428257077,19,Web,8.12,Male,0.2726
CUST-10220,44,32,2724.634122765895,6,74.54128331682517,2,0.18145058408651282,0.0789331644947728,27,Web,85.14,Female,0.1752
CUST-10221,47,35,1627.9943432703537,7,60.86009069285736,1,0.23136724716915566,0.08682370169773439,25,Mobile App,46.51,Female,0.2037
CUST-10222,6,60,11229.301706373313,8,90.29006133251318,2,0.07587612339334018,0.03630748533055587,42,Web,187.16,Male,0.0696
CUST-10223,3,1,161.6508236441643,1,79.7414442455177,0,0.2613108648022645,0.04947429748805841,46,Web,161.65,Female,0.0712
CUST-10224,130,23,1594.3299123742288,4,68.96989167846927,4,0.9442731103152815,0.12477074208863316,36,Mobile App,69.32,Female,0.3472
CUST-10225,42,21,2996.925181906716,7,84.39630198358972,1,0.3599061239653902,0.06260008105024094,22,Web,142.71,Male,0.1299
CUST-10226,82,43,1743.6765684064992,4,45.26225440717306,3,0.8510995964053086,0.1517652006868647,38,Web,40.55,Female,0.3373
CUST-10227,132,43,4463.089478018481,3,42.61291790630995,4,0.31171375651733324,0.23716541307413652,61,Web,103.79,Male,0.4533
CUST-10228,132,34,3492.4392360722977,4,38.37076063069534,9,0.2947302677675512,0.22580001064177174,32,Web,102.72,Male,0.5227
CUST-10229,7,68,5919.472924631916,6,90.4977722422947,0,0.22801940703676166,0.03421142225165002,44,Mobile App,87.05,Non-Binary,0.0447
CUST-10230,235,52,1804.4037731202268,6,28.303405931479137,9,0.29634171211892024,0.12198470415493608,33,In-Store,34.7,Female,0.6543
CUST-10231,18,83,5111.687756858022,6,85.01194269541685,2,0.22480273426174313,0.02544988101610931,46,Mobile App,61.59,Male,0.0956
CUST-10232,93,33,1205.3793139291083,2,41.18371551105441,1,0.8736289161261908,0.16546637069524,29,Mobile App,36.53,Female,0.3421
CUST-10233,32,26,3863.162954290684,5,64.19053909601462,0,0.2890131060699902,0.048485613096075963,36,Web,148.58,Female,0.1495
CUST-10234,1,2,134.23260876567332,2,51.5561129213198,0,0.21290884941607396,0.02102691829749613,28,Mobile App,67.12,Male,0.1295
CUST-10235,14,41,6118.621673541863,9,79.25829046727297,1,0.20063746718268055,0.028853190881141758,52,Mobile App,149.23,Male,0.0932
CUST-10236,15,20,1075.0280864323977,2,64.72356720954495,4,0.7390862472173492,0.09843086461399947,45,Mobile App,53.75,Male,0.1915
CUST-10237,23,40,1420.2407631946064,3,67.60513988827974,2,0.7780791679377239,0.11689783410365785,36,Mobile App,35.51,Male,0.1765
CUST-10238,15,60,10851.494492078538,8,92.66208975297477,0,0.22164135819540598,0.021942078723515106,31,Web,180.86,Male,0.0462
CUST-10239,337,42,6936.246385661308,4,21.900844735359293,6,0.40251557548759637,0.12932611794319568,47,In-Store,165.15,Female,0.775
CUST-10240,278,67,5385.831966004695,3,75.71390515727776,3,0.6677771313223193,0.15444432882836853,52,Web,80.39,Female,0.5305
CUST-10241,14,22,4967.4939551808675,7,81.36421660081602,3,0.36110058579763304,0.0439223213665858,60,Web,225.8,Male,0.1179
CUST-10242,25,86,9661.82602640524,8,77.83133960707347,2,0.13757997742858247,0.06907954303594174,42,Mobile App,112.35,Male,0.1377
CUST-10243,16,1,312.7928783693309,2,70.1826772295174,0,0.2682502083526178,0.02078610358041146,27,Mobile App,312.79,Male,0.1034
CUST-10244,18,1,261.8586326920174,1,53.17205409518317,0,0.2889112570005682,0.03136297304968819,24,Mobile App,261.86,Male,0.1522
CUST-10245,36,26,4176.165569047664,6,74.2967422342933,0,0.2712638327389913,0.04562931622946076,49,Web,160.62,Male,0.1288
CUST-10246,39,35,4892.6554387308115,7,84.10440652827877,0,0.3191841746699716,0.07414344766098449,26,Web,139.79,Male,0.1179
CUST-10247,340,20,5285.9825812224135,6,34.52095838318565,9,0.39022641728423546,0.228579902341442,60,Web,264.3,Male,0.8181
CUST-10248,23,26,3864.094663081377,4,67.63453704921159,2,0.29512981916909253,0.07945501011450448,33,Mobile App,148.62,Female,0.1639
CUST-10249,28,41,4953.837386295645,7,74.67564704834406,1,0.2558810230752556,0.038633347634440734,57,Mobile App,120.83,Female,0.127
CUST-10250,2,3,214.3513915452421,2,56.90055019144975,1,0.21600274436561145,0.009182172614257916,20,Mobile App,71.45,Male,0.126
CUST-10251,10,3,368.2356055078187,2,74.85300764098749,1,0.26974847870192475,0.03718608739903745,24,In-Store,122.75,Female,0.1015
CUST-10252,8,2,336.2632748742467,1,51.063770705772896,0,0.34656744395656736,0.009901697509324342,35,In-Store,168.13,Male,0.1366
CUST-10253,25,27,1824.9578028571718,4,76.21061045926956,1,0.28410738647458944,0.10353623541788924,25,Mobile App,67.59,Female,0.1407
CUST-10254,40,27,3195.2001579524367,5,66.94289098101432,2,0.20990245800705132,0.10595277052474897,41,Mobile App,118.34,Male,0.1978
CUST-10255,148,15,5059.804693377859,5,19.45716671564461,10,0.2461588908361511,0.24599065612655086,40,In-Store,337.32,Non-Binary,0.6111
CUST-10256,42,19,2364.378943634719,4,70.09940708257709,0,0.3858275279685374,0.072023048910309,37,Mobile App,124.44,Male,0.1563
CUST-10257,68,42,744.1156763213422,2,55.690760338376705,4,0.800699685535302,0.0694923718958585,29,Mobile App,17.72,Male,0.2771
CUST-10258,275,19,8725.858256275566,4,31.152651623642164,3,0.26010809120103506,0.17223693457937153,51,Web,459.26,Non-Binary,0.6437
CUST-10259,20,82,12154.352214872511,9,84.09906380101553,1,0.11838105562109807,0.04693742263551865,51,Mobile App,148.22,Male,0.0953
CUST-10260,10,47,13757.680989848019,6,89.8126614508072,1,0.19552622753993776,0.07458226299657705,41,Web,292.72,Non-Binary,0.0765
CUST-10261,59,19,2524.5355324392012,4,64.06150534592082,1,0.38885354118652415,0.06136447548453981,22,Web,132.87,Male,0.2036
CUST-10262,324,46,7715.086998664695,6,27.853441678618246,5,0.4150174348044352,0.22897202504335495,37,In-Store,167.72,Male,0.763
CUST-10263,338,15,3697.7363150499637,6,31.041923192153586,6,0.22030254896768,0.14261380595644133,38,In-Store,246.52,Male,0.7579
CUST-10264,24,1,406.7533962061174,2,53.00373172552616,1,0.2958219524695903,0.01013258856436159,29,Mobile App,406.75,Female,0.1662
CUST-10265,43,20,4462.220729532481,4,62.19882520921823,0,0.27775119088614675,0.11138147983362125,48,Web,223.11,Male,0.1905
CUST-10266,35,42,2895.928151939145,7,82.7617906542821,1,0.17236959574560434,0.08519737139229606,44,Web,68.95,Non-Binary,0.1319
CUST-10267,333,43,2126.9531238026666,4,12.0029242594014,9,0.3750802320331286,0.08617036732982741,37,Web,49.46,Male,0.8174
CUST-10268,255,58,4924.882161436528,6,39.61812308437035,9,0.27881540530495497,0.09441084131576336,42,In-Store,84.91,Female,0.6442
CUST-10269,340,30,7559.788031160706,4,32.868939365649624,7,0.280572854240458,0.14376830956411368,44,In-Store,251.99,Female,0.769
CUST-10270,2,81,13367.23988008334,7,78.15204303382507,2,0.2401727124500821,0.020574052424663015,52,Web,165.03,Female,0.0892
CUST-10271,26,85,6559.063413989281,9,91.49255991524824,1,0.21876257273166122,0.04222303354499356,27,Web,77.17,Female,0.0835
CUST-10272,33,25,3385.7040514029068,7,65.72791534778497,3,0.25854664799086735,0.03311212095164998,56,Mobile App,135.43,Female,0.1794
CUST-10273,354,62,8403.890238924709,7,70.18443145940033,5,0.5511701198075161,0.27235399781691005,39,Mobile App,135.55,Non-Binary,0.7128
CUST-10274,26,76,9870.379277053667,8,75.75430045648162,2,0.14507404463642237,0.04942929003834686,28,Web,129.87,Male,0.1377
CUST-10275,28,32,4447.380177452464,7,66.10342052017266,1,0.2729219465084428,0.10726121748775852,36,Web,138.98,Female,0.1714
CUST-10276,19,43,997.9732117276513,4,55.18427834095769,3,0.6622948795269739,0.15960020763378135,38,Mobile App,23.21,Male,0.2288
CUST-10277,29,24,3879.949285448747,4,79.34198366198126,2,0.17662790925795036,0.032734877637588526,55,Mobile App,161.66,Male,0.1273
CUST-10278,149,40,7683.187645383221,3,32.77789996020279,3,0.3302683330978916,0.10116762970171547,42,In-Store,192.08,Female,0.4434
CUST-10279,93,14,1499.0101833711296,4,61.53770395319789,3,0.9633183567380486,0.14108479041747507,38,Web,107.07,Male,0.3081
CUST-10280,19,33,4470.003433537162,6,61.46477219275339,2,0.18860373608499809,0.10227813648661681,34,Web,135.45,Female,0.1815
CUST-10281,23,3,267.9894523162759,2,78.82477684828403,1,0.24954812046194308,0.04193256991396489,38,In-Store,89.33,Male,0.1109
CUST-10282,4,2,266.5803252704045,2,51.98313085664713,0,0.3387863108728998,0.011297039689627426,35,Mobile App,133.29,Male,0.1293
CUST-10283,7,67,10462.660971297373,6,78.1361431299183,1,0.23335120062374937,0.06605726699018252,30,Mobile App,156.16,Male,0.0988
CUST-10284,47,25,3622.4342186033014,4,63.7459533546992,1,0.18062978563427345,0.041202785050222894,36,Web,144.9,Male,0.1813
CUST-10285,33,32,4357.624207871435,7,60.04681859797921,2,0.17072938017819864,0.030217232303558078,48,Web,136.18,Female,0.1802
CUST-10286,61,27,394.13332700258275,4,47.27313560756949,3,0.8188235323125561,0.11922636167925271,26,Web,14.6,Male,0.2926
CUST-10287,51,39,3846.1187189354,6,60.900934437479684,2,0.36035410900633746,0.08474469237512482,23,Web,98.62,Male,0.2209
CUST-10288,127,30,743.2761593864353,2,63.2505560090975,3,0.8874676546120661,0.12127161749552628,42,Mobile App,24.78,Non-Binary,0.3438
CUST-10289,38,40,4293.7074689346455,4,73.1806187900099,1,0.27369421086841556,0.03865218297668767,49,Web,107.34,Male,0.1445
CUST-10290,8,72,9339.722528829046,8,88.6452541345107,1,0.07704346274257096,0.0572819231735498,52,Web,129.72,Female,0.0709
CUST-10291,12,94,9266.424009279293,8,75.15017930463529,1,0.10504783620740166,0.05966072052437824,32,Web,98.58,Male,0.1109
CUST-10292,359,34,3738.7906812774117,6,32.31824996063099,7,0.40077756289686994,0.23269757517828182,56,Web,109.96,Female,0.8261
CUST-10293,307,53,7714.095433310932,4,22.467941062128148,4,0.4765599306545078,0.16169032833692942,54,Web,145.55,Male,0.7183
CUST-10294,223,20,8651.014822211764,5,24.035343692053836,7,0.23081701210605562,0.15464775605918446,50,Web,432.55,Male,0.6344
CUST-10295,72,15,1298.574374009951,4,73.12039221534545,4,0.6617814715228639,0.1280838111391283,39,Mobile App,86.57,Male,0.2585
CUST-10296,27,94,13731.42191937225,6,77.32066943490162,0,0.1063650006590944,0.022901097786506938,45,Mobile App,146.08,Male,0.1013
CUST-10297,266,30,5038.4011792730635,3,25.525666323305312,3,0.21353329865611817,0.14933670378236252,40,In-Store,167.95,Female,0.6378
CUST-10298,254,31,3928.0877171066422,5,12.171786842240147,10,0.2809512814453633,0.20158897926197067,58,In-Store,126.71,Female,0.7597
CUST-10299,6,1,254.6351049067123,2,68.93548566735008,1,0.28556488720938933,0.042812249697294164,34,Mobile App,254.64,Male,0.1127
CUST-10300,39,42,4220.150683038633,6,75.5906958215329,3,0.2580990900462725,0.1028667143533594,39,In-Store,100.48,Male,0.1862
CUST-10301,5,95,7255.248448226298,9,85.02193861883828,2,0.23894640445828208,0.042718105787490884,37,Web,76.37,Female,0.0835
CUST-10302,15,68,4230.068141055622,9,75.65400028681957,0,0.14158579888680559,0.025856513822527398,39,Mobile App,62.21,Male,0.09
CUST-10303,90,27,600.1464286782389,3,72.96119267809217,2,0.8705850613895947,0.0704400191709343,18,Mobile App,22.23,Male,0.2394
CUST-10304,11,34,3526.7538469009805,4,77.11187754696195,0,0.3862971449398861,0.05137352588446539,24,Mobile App,103.73,Female,0.0894
CUST-10305,149,40,6415.157636108323,3,40.04435888590339,6,0.26962372645640664,0.2359067906591112,49,In-Store,160.38,Male,0.5076
CUST-10306,4,1,71.00366643162425,1,52.50505735829394,1,0.2910308369912833,0.04126761064159882,46,Mobile App,71.0,Female,0.1505
CUST-10307,20,2,255.2706674375823,2,53.635498140015294,0,0.18396821561744697,0.04098784206563494,47,Mobile App,127.64,Female,0.157
CUST-10308,271,32,5387.210929931232,4,26.099240972894304,10,0.46291352902030153,0.17189853382132425,64,Web,168.35,Male,0.7383
CUST-10309,23,75,3930.1892344387275,9,91.85421038475994,2,0.1401194037966268,0.07505986861311797,37,Mobile App,52.4,Female,0.1019
CUST-10310,48,18,4572.454526662586,6,73.36648916872713,2,0.3233784808937423,0.02089127841717489,24,Mobile App,254.03,Female,0.1643
CUST-10311,16,39,1498.472201659385,4,51.176089764585754,2,0.9297866123603162,0.16335751993053998,45,Mobile App,38.42,Male,0.2234
CUST-10312,63,38,988.7963726700328,2,59.9897848311476,4,0.6849037027665322,0.06845207312757398,31,Web,26.02,Male,0.2591
CUST-10313,148,55,6549.5947081733875,6,35.839123826216436,3,0.29459147005970093,0.12546572044721999,51,In-Store,119.08,Male,0.4425
CUST-10314,31,26,7361.5618935707835,3,44.68122723135323,2,0.0865293713977795,0.0725092007392326,32,Mobile App,283.14,Female,0.2299
CUST-10315,52,24,3863.7411945303074,5,66.0524739331586,2,0.1600049101847515,0.04008512160511163,55,Web,160.99,Male,0.1945
CUST-10316,11,42,3854.992632333919,4,75.91732285894854,2,0.2805316233580442,0.060154173800528246,29,Web,91.79,Female,0.1203
CUST-10317,28,34,3707.129650777133,4,81.07390570587788,1,0.17585879166219057,0.043115136756267707,23,Mobile App,109.03,Female,0.1125
CUST-10318,303,59,8195.107790079663,6,38.62607097450622,9,0.40254872872930003,0.1753016720203224,51,Web,138.9,Female,0.7394
CUST-10319,36,79,9921.15442102391,5,7.03980270697317,6,0.20579756506017677,0.0775444067166117,59,Web,125.58,Male,0.3826
CUST-10320,54,31,1784.5916756311376,4,65.10563081967655,1,0.7540397787142636,0.10355405874922641,29,Mobile App,57.57,Male,0.2082
CUST-10321,122,76,6627.006917297861,6,58.62011705760356,5,0.7758536035863404,0.09206395213869323,32,Mobile App,87.2,Non-Binary,0.3638
CUST-10322,50,34,759.8722331334156,2,59.10715416312608,4,0.9486071622369778,0.07264901104983675,32,Web,22.35,Female,0.2449
CUST-10323,301,47,4083.039268373704,3,38.03281935372996,7,0.39842060993563494,0.13522872740687908,36,Web,86.87,Male,0.6998
CUST-10324,146,37,1209.639736207411,4,55.39031910210984,1,0.8571781015931017,0.10900047101603372,28,Mobile App,32.69,Female,0.3604
CUST-10325,10,78,14313.423996603828,9,76.84732006514098,1,0.0767301162821036,0.04107014318949108,47,Mobile App,183.51,Male,0.0978
CUST-10326,52,24,4790.629421552345,6,75.27150208792126,2,0.285898893727823,0.08537779229561564,43,Mobile App,199.61,Male,0.1865
CUST-10327,303,16,3997.649121478816,6,28.57657120150387,9,0.31152981524798184,0.17734461666467172,45,Web,249.85,Female,0.7652
CUST-10328,6,62,14644.42929824143,6,86.13760054570811,1,0.09666656452986533,0.053773111896811776,33,Mobile App,236.2,Female,0.0733
CUST-10329,10,2,336.5053047172847,1,67.49025481193904,0,0.19169257072523743,0.004262898771099444,20,Web,168.25,Male,0.0964
CUST-10330,2,1,312.94943663270124,1,68.1814384782205,1,0.2166309491767039,0.02263862853806476,20,Mobile App,312.95,Female,0.1023
CUST-10331,131,21,799.0360219968163,2,58.41531158798129,4,0.9582660145674377,0.1689449666613984,30,Mobile App,38.05,Female,0.3897
CUST-10332,23,37,9780.865114069911,7,96.33907017456023,0,0.15832928364335197,0.06307871044392414,36,Mobile App,264.35,Female,0.0617
CUST-10333,10,3,440.2053464739058,2,55.23315819609307,0,0.2108383832763816,0.0004319278156302786,35,In-Store,146.74,Male,0.1258
CUST-10334,54,20,2289.931360366506,4,71.0213778175629,0,0.31767576853647345,0.08025258901252533,24,Web,114.5,Female,0.1732
CUST-10335,3,56,5419.866895698592,7,93.79915159094514,2,0.14088063089599057,0.06461324879380966,33,Mobile App,96.78,Male,0.0661
CUST-10336,34,34,2391.6865521501704,7,73.99726329614464,0,0.33935627584333117,0.09575483931333713,60,Mobile App,70.34,Male,0.1435
CUST-10337,28,32,2181.9417207937745,7,66.71262293132088,3,0.2459022600887896,0.062437202605363465,33,Web,68.19,Female,0.1799
CUST-10338,23,77,13660.520058621825,9,83.58746998405424,2,0.1199708768361709,0.027066135639712573,45,Mobile App,177.41,Female,0.1066
CUST-10339,39,35,1595.5269868373591,4,44.09080757218687,1,0.7288798614360079,0.12237828316226164,40,Mobile App,45.59,Male,0.2465
CUST-10340,26,25,2625.818649881615,7,72.69625357843704,1,0.3180657349831415,0.09823958086444591,50,Mobile App,105.03,Male,0.1491
CUST-10341,15,3,244.18886009589338,1,63.55078897186944,1,0.11998817281105642,0.003268678522315183,40,In-Store,81.4,Female,0.1253
CUST-10342,11,1,243.16827912480124,1,73.62018204387346,0,0.1481805125900955,0.003527350218426567,44,Web,243.17,Female,0.0822
CUST-10343,54,18,2510.3320593641115,7,64.83858433098932,0,0.324449258265631,0.028223322151060052,36,Mobile App,139.46,Female,0.1713
CUST-10344,271,33,7011.566509125205,3,27.287159195909243,8,0.25104441446157194,0.08074128556805817,34,In-Store,212.47,Male,0.6799
CUST-10345,133,26,1630.2972440873962,3,63.77505141453691,1,0.8867323948123276,0.16395942617122547,38,Mobile App,62.7,Male,0.3399
CUST-10346,110,29,824.1233200778952,3,66.2449388389357,1,0.7271682743467228,0.07949652419430896,38,Mobile App,28.42,Male,0.2741
CUST-10347,27,48,10883.469140309306,4,51.733348377240056,0,0.7376636490277235,0.2748667915624642,42,In-Store,226.74,Male,0.2493
CUST-10348,31,46,1047.01559075165,2,68.37059845275922,1,0.9259932546093264,0.1634403361255597,28,Web,22.76,Female,0.1885
CUST-10349,164,49,2248.0140430961424,3,38.724080073298815,6,0.39937382840271196,0.24008716543513137,61,Web,45.88,Female,0.5329
CUST-10350,300,38,8098.030837592699,6,28.045783183902333,6,0.31432120293032667,0.2116752424854798,60,Web,213.11,Male,0.7364
CUST-10351,135,28,312.6966324259643,3,62.13532351497632,4,0.8875668800069508,0.1346798122502819,29,Mobile App,11.17,Male,0.3745
CUST-10352,51,18,602.8667582901128,3,63.38254871454724,2,0.9213806809542273,0.07782522046768892,25,Web,33.49,Non-Binary,0.2123
